habitat,site,site_unqiue,depth,date,trip,quadrat,quadrat2,square,depth_mm,number_pieces,piece,widest_span_mm,remove_for_size,morphology_simple,stable,bound,number_bound_to_it,total_pieces_bound,binder_1,binder_2,binder_3,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,1,91,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,2,54,no,Other,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,3,118,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,4,113,no,Branched,Yes,Yes,1,2,serpulid,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,5,40,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,6,108,no,Branched,Yes,Yes,2,3,cca,ascidian,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,7,68,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,8,112,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,9,171,no,Unbranched,Yes,Yes,1,2,ascidian,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,10,71,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,11,106,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,12,97,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,13,56,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,14,151,no,Unbranched,Yes,Yes,2,3,sponge,cca,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,15,149,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,1,13,2-3m,20/4/2019,2019,9,9,NA,NA,NA,16,76,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,1,100,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,2,94,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,3,72,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,4,84,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,5,106,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,6,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,7,63,no,Branched,No,Yes,1,2,serpulid,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,8,137,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,9,145,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,10,76,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,11,78,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,12,82,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,13,108,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,14,31,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,15,103,no,Branched,No,Yes,1,2,old_cemented,cca,sponge,
Reef flat,2,14,2-3m,21/4/2019,2019,6,6,NA,NA,NA,16,56,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,1,94,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,2,77,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,3,52,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,4,62,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,5,65,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,6,48,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,7,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,8,41,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,9,87,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,10,40,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,11,47,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,12,60,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,13,52,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,14,60,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,15,78,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,7,7,NA,NA,NA,16,64,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,1,113,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,2,122,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,3,91,no,Other,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,4,52,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,5,99,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,6,37,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,7,84,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,8,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,9,37,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,10,44,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,11,97,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,12,330,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,13,102,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,14,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,15,38,no,Unbranched,No,Yes,1,2,cca,sponge,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,8,8,NA,NA,NA,16,48,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,1,65,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,2,92,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,3,39,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,4,84,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,5,73,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,6,146,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,7,104,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,8,84,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,9,45,no,Other,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,10,88,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,11,92,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,12,110,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,21/4/2019,2019,9,9,NA,NA,NA,13,127,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,43576,2019,9,9,NA,NA,NA,14,76,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,43576,2019,9,9,NA,NA,NA,15,35,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,2,14,2-3m,43576,2019,9,9,NA,NA,NA,16,54,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,1,144,no,Branched,Yes,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,2,220,no,Branched,Yes,Yes,1,2,cca,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,3,132,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,4,202,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,5,57,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,6,340,no,Branched,Yes,Yes,2,3,cca,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,7,14,no,Other,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,8,123,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,9,180,no,Branched,Yes,Yes,1,2,cca,macroalgae,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,10,195,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,11,260,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,12,150,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,13,110,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,14,200,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,15,300,no,Branched,Yes,Yes,1,2,sponge,NA,NA,
West,1,4,6-7m,43582,2019,7,7,NA,NA,NA,16,78,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,1,12,no,Other,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,2,182,no,Other,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,3,14,no,Other,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,4,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,5,79,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,6,26,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,7,197,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,8,35,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,9,170,no,Unbranched,Yes,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,10,72,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,11,68,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,12,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,13,235,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,14,19,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,8,8,NA,NA,NA,16,215,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,1,87,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,2,72,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,3,114,no,Branched,No,Yes,1,2,ascidian,macroalgae,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,4,16,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,5,64,no,Branched,No,Yes,3,4,sponge,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,8,110,no,Branched,No,Yes,2,3,ascidian,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,9,61,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,10,67,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,11,48,no,Unbranched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,12,142,no,Branched,Yes,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,13,92,no,Branched,Yes,Yes,1,2,cca,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,14,112,no,Branched,No,No,NA,NA,NA,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,15,185,no,Branched,Yes,Yes,2,3,sponge,NA,NA,
West,1,4,6-7m,43582,2019,9,9,NA,NA,NA,16,153,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,1,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,2,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,3,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,4,120,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,5,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,6,39,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,7,183,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,8,45,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,9,114,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,10,92,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,11,175,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,12,85,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,13,175,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,14,19,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,15,255,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,5,5,NA,NA,NA,16,85,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,1,29,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,2,28,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,3,42,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,4,24,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,5,165,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,6,22,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,7,82,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,8,19,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,9,11,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,10,68,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,12,15,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,13,200,no,Branched,Yes,Yes,3,4,sponge,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,14,69,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,15,85,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,6,6,NA,NA,NA,16,48,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,1,131,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,2,58,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,3,9,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,4,25,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,5,54,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,6,57,no,Other,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,7,23,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,8,31,no,Unbranched,No,Yes,1,2,sponge,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,9,84,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,10,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,11,56,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,12,38,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,13,71,no,Other,Yes,Yes,3,4,sponge,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,14,83,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,15,64,no,Branched,No,No,NA,NA,NA,NA,NA,
Southeast,2,11,6-7m,43584,2019,7,7,NA,NA,NA,16,59,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,1,73,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,2,32,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,3,78,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,4,146,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,5,173,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,6,148,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,7,74,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,8,60,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,9,51,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,10,56,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,11,144,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,12,86,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,13,34,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,14,46,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,15,73,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,5,5,NA,NA,NA,16,27,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,1,167,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,2,62,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,3,71,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,4,169,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,5,53,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,6,134,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,7,108,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,8,33,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,9,47,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,10,81,no,Branched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,11,46,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,12,106,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,13,52,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,14,116,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,15,127,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,6,6,NA,NA,NA,16,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,1,115,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,2,71,no,Unbranched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,3,203,no,Branched,Yes,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,4,61,no,Unbranched,No,No,NA,NA,NA,NA,NA,
Reef flat,3,15,2-3m,43579,2019,7,7,NA,NA,NA,5,21,no,Unbranched,No,No,NA,NA,NA,NA,NA,
